file,category,confidence,Ruta,Fecha,Hora,Datetime,FechaHora,Rafaga,group
S4-a- (1314).JPG,animal,0.867,Muestreo ct sauce/CT S 2023/S4/S4-a- (1314).JPG,2023-02-21,15:20:58,2023-02-21 15:20:58,2023-02-21 15:20:58,3,3
S4-a- (1315).JPG,animal,0.83,Muestreo ct sauce/CT S 2023/S4/S4-a- (1315).JPG,2023-02-21,15:21:06,2023-02-21 15:21:06,2023-02-21 15:21:06,3,3
S4-a- (1316).JPG,animal,0.809,Muestreo ct sauce/CT S 2023/S4/S4-a- (1316).JPG,2023-02-21,15:21:07,2023-02-21 15:21:07,2023-02-21 15:21:07,3,3
S4-a- (1317).JPG,animal,0.84,Muestreo ct sauce/CT S 2023/S4/S4-a- (1317).JPG,2023-02-21,15:21:07,2023-02-21 15:21:07,2023-02-21 15:21:07,3,3
S4-a- (1318).JPG,animal,0.942,Muestreo ct sauce/CT S 2023/S4/S4-a- (1318).JPG,2023-02-21,15:21:30,2023-02-21 15:21:30,2023-02-21 15:21:30,3,3
S4-a- (1319).JPG,animal,0.941,Muestreo ct sauce/CT S 2023/S4/S4-a- (1319).JPG,2023-02-21,15:21:31,2023-02-21 15:21:31,2023-02-21 15:21:31,3,3
S4-a- (1320).JPG,animal,0.943,Muestreo ct sauce/CT S 2023/S4/S4-a- (1320).JPG,2023-02-21,15:21:31,2023-02-21 15:21:31,2023-02-21 15:21:31,3,3
S4-a- (1321).JPG,animal,0.836,Muestreo ct sauce/CT S 2023/S4/S4-a- (1321).JPG,2023-02-21,15:21:42,2023-02-21 15:21:42,2023-02-21 15:21:42,3,3
S4-a- (1322).JPG,animal,0.865,Muestreo ct sauce/CT S 2023/S4/S4-a- (1322).JPG,2023-02-21,15:21:42,2023-02-21 15:21:42,2023-02-21 15:21:42,3,3
S4-a- (1323).JPG,animal,0.853,Muestreo ct sauce/CT S 2023/S4/S4-a- (1323).JPG,2023-02-21,15:21:43,2023-02-21 15:21:43,2023-02-21 15:21:43,3,3
S4-a- (1324).JPG,animal,0.9,Muestreo ct sauce/CT S 2023/S4/S4-a- (1324).JPG,2023-02-21,15:21:47,2023-02-21 15:21:47,2023-02-21 15:21:47,3,3
S4-a- (1325).JPG,animal,0.917,Muestreo ct sauce/CT S 2023/S4/S4-a- (1325).JPG,2023-02-21,15:21:47,2023-02-21 15:21:47,2023-02-21 15:21:47,3,3
S4-a- (1326).JPG,animal,0.931,Muestreo ct sauce/CT S 2023/S4/S4-a- (1326).JPG,2023-02-21,15:21:48,2023-02-21 15:21:48,2023-02-21 15:21:48,3,3
S4-a- (1327).JPG,animal,0.859,Muestreo ct sauce/CT S 2023/S4/S4-a- (1327).JPG,2023-02-21,15:22:07,2023-02-21 15:22:07,2023-02-21 15:22:07,3,3
S4-a- (1328).JPG,animal,0.864,Muestreo ct sauce/CT S 2023/S4/S4-a- (1328).JPG,2023-02-21,15:22:07,2023-02-21 15:22:07,2023-02-21 15:22:07,3,3
S4-a- (1329).JPG,animal,0.876,Muestreo ct sauce/CT S 2023/S4/S4-a- (1329).JPG,2023-02-21,15:22:07,2023-02-21 15:22:07,2023-02-21 15:22:07,3,3
S4-a- (1330).JPG,animal,0.944,Muestreo ct sauce/CT S 2023/S4/S4-a- (1330).JPG,2023-02-21,15:23:25,2023-02-21 15:23:25,2023-02-21 15:23:25,3,3
S4-a- (1331).JPG,animal,0.943,Muestreo ct sauce/CT S 2023/S4/S4-a- (1331).JPG,2023-02-21,15:23:25,2023-02-21 15:23:25,2023-02-21 15:23:25,3,3
S4-a- (1332).JPG,animal,0.936,Muestreo ct sauce/CT S 2023/S4/S4-a- (1332).JPG,2023-02-21,15:23:25,2023-02-21 15:23:25,2023-02-21 15:23:25,3,3
S4-a- (1333).JPG,animal,0.944,Muestreo ct sauce/CT S 2023/S4/S4-a- (1333).JPG,2023-02-21,15:23:30,2023-02-21 15:23:30,2023-02-21 15:23:30,3,3
S4-a- (1334).JPG,animal,0.941,Muestreo ct sauce/CT S 2023/S4/S4-a- (1334).JPG,2023-02-21,15:23:31,2023-02-21 15:23:31,2023-02-21 15:23:31,3,3
S4-a- (1335).JPG,animal,0.934,Muestreo ct sauce/CT S 2023/S4/S4-a- (1335).JPG,2023-02-21,15:23:31,2023-02-21 15:23:31,2023-02-21 15:23:31,3,3
S4-a- (1336).JPG,animal,0.895,Muestreo ct sauce/CT S 2023/S4/S4-a- (1336).JPG,2023-02-21,15:23:39,2023-02-21 15:23:39,2023-02-21 15:23:39,3,3
S4-a- (1337).JPG,animal,0.893,Muestreo ct sauce/CT S 2023/S4/S4-a- (1337).JPG,2023-02-21,15:23:39,2023-02-21 15:23:39,2023-02-21 15:23:39,3,3
S4-a- (1338).JPG,animal,0.882,Muestreo ct sauce/CT S 2023/S4/S4-a- (1338).JPG,2023-02-21,15:23:39,2023-02-21 15:23:39,2023-02-21 15:23:39,3,3
S4-a- (1339).JPG,animal,0.969,Muestreo ct sauce/CT S 2023/S4/S4-a- (1339).JPG,2023-02-21,15:39:52,2023-02-21 15:39:52,2023-02-21 15:39:52,4,4
S4-a- (1340).JPG,animal,0.966,Muestreo ct sauce/CT S 2023/S4/S4-a- (1340).JPG,2023-02-21,15:39:52,2023-02-21 15:39:52,2023-02-21 15:39:52,4,4
S4-a- (1341).JPG,animal,0.824,Muestreo ct sauce/CT S 2023/S4/S4-a- (1341).JPG,2023-02-21,15:39:52,2023-02-21 15:39:52,2023-02-21 15:39:52,4,4
S4-a- (1342).JPG,animal,0.871,Muestreo ct sauce/CT S 2023/S4/S4-a- (1342).JPG,2023-02-21,15:40:12,2023-02-21 15:40:12,2023-02-21 15:40:12,4,4
S4-a- (1343).JPG,animal,0.929,Muestreo ct sauce/CT S 2023/S4/S4-a- (1343).JPG,2023-02-21,15:40:13,2023-02-21 15:40:13,2023-02-21 15:40:13,4,4
S4-a- (1344).JPG,animal,0.928,Muestreo ct sauce/CT S 2023/S4/S4-a- (1344).JPG,2023-02-21,15:40:13,2023-02-21 15:40:13,2023-02-21 15:40:13,4,4
S4-a- (1345).JPG,animal,0.944,Muestreo ct sauce/CT S 2023/S4/S4-a- (1345).JPG,2023-02-21,15:40:20,2023-02-21 15:40:20,2023-02-21 15:40:20,4,4
S4-a- (1346).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-a- (1346).JPG,2023-02-21,15:40:21,2023-02-21 15:40:21,2023-02-21 15:40:21,4,4
S4-a- (1347).JPG,animal,0.941,Muestreo ct sauce/CT S 2023/S4/S4-a- (1347).JPG,2023-02-21,15:40:21,2023-02-21 15:40:21,2023-02-21 15:40:21,4,4
S4-a- (1348).JPG,animal,0.933,Muestreo ct sauce/CT S 2023/S4/S4-a- (1348).JPG,2023-02-21,15:42:16,2023-02-21 15:42:16,2023-02-21 15:42:16,4,4
S4-a- (1349).JPG,animal,0.937,Muestreo ct sauce/CT S 2023/S4/S4-a- (1349).JPG,2023-02-21,15:42:16,2023-02-21 15:42:16,2023-02-21 15:42:16,4,4
S4-a- (1350).JPG,animal,0.94,Muestreo ct sauce/CT S 2023/S4/S4-a- (1350).JPG,2023-02-21,15:42:16,2023-02-21 15:42:16,2023-02-21 15:42:16,4,4
S4-a- (1351).JPG,animal,0.881,Muestreo ct sauce/CT S 2023/S4/S4-a- (1351).JPG,2023-02-21,15:42:34,2023-02-21 15:42:34,2023-02-21 15:42:34,4,4
S4-a- (1352).JPG,animal,0.88,Muestreo ct sauce/CT S 2023/S4/S4-a- (1352).JPG,2023-02-21,15:42:35,2023-02-21 15:42:35,2023-02-21 15:42:35,4,4
S4-a- (1353).JPG,animal,0.877,Muestreo ct sauce/CT S 2023/S4/S4-a- (1353).JPG,2023-02-21,15:42:35,2023-02-21 15:42:35,2023-02-21 15:42:35,4,4
S4-a- (1354).JPG,animal,0.858,Muestreo ct sauce/CT S 2023/S4/S4-a- (1354).JPG,2023-02-21,15:42:50,2023-02-21 15:42:50,2023-02-21 15:42:50,4,4
S4-a- (1355).JPG,animal,0.855,Muestreo ct sauce/CT S 2023/S4/S4-a- (1355).JPG,2023-02-21,15:42:50,2023-02-21 15:42:50,2023-02-21 15:42:50,4,4
S4-a- (1356).JPG,animal,0.859,Muestreo ct sauce/CT S 2023/S4/S4-a- (1356).JPG,2023-02-21,15:42:51,2023-02-21 15:42:51,2023-02-21 15:42:51,4,4
S4-a- (1357).JPG,animal,0.882,Muestreo ct sauce/CT S 2023/S4/S4-a- (1357).JPG,2023-02-21,15:43:05,2023-02-21 15:43:05,2023-02-21 15:43:05,4,4
S4-a- (1358).JPG,animal,0.839,Muestreo ct sauce/CT S 2023/S4/S4-a- (1358).JPG,2023-02-21,15:43:05,2023-02-21 15:43:05,2023-02-21 15:43:05,4,4
S4-a- (1359).JPG,animal,0.844,Muestreo ct sauce/CT S 2023/S4/S4-a- (1359).JPG,2023-02-21,15:43:06,2023-02-21 15:43:06,2023-02-21 15:43:06,4,4
S4-a- (1360).JPG,animal,0.828,Muestreo ct sauce/CT S 2023/S4/S4-a- (1360).JPG,2023-02-21,15:43:22,2023-02-21 15:43:22,2023-02-21 15:43:22,4,4
S4-a- (1361).JPG,animal,0.827,Muestreo ct sauce/CT S 2023/S4/S4-a- (1361).JPG,2023-02-21,15:43:22,2023-02-21 15:43:22,2023-02-21 15:43:22,4,4
S4-a- (1362).JPG,animal,0.822,Muestreo ct sauce/CT S 2023/S4/S4-a- (1362).JPG,2023-02-21,15:43:22,2023-02-21 15:43:22,2023-02-21 15:43:22,4,4
S4-a- (1363).JPG,animal,0.808,Muestreo ct sauce/CT S 2023/S4/S4-a- (1363).JPG,2023-02-21,15:43:34,2023-02-21 15:43:34,2023-02-21 15:43:34,4,4
S4-a- (1364).JPG,animal,0.94,Muestreo ct sauce/CT S 2023/S4/S4-a- (1364).JPG,2023-02-21,15:43:35,2023-02-21 15:43:35,2023-02-21 15:43:35,4,4
S4-a- (1365).JPG,animal,0.84,Muestreo ct sauce/CT S 2023/S4/S4-a- (1365).JPG,2023-02-21,15:43:35,2023-02-21 15:43:35,2023-02-21 15:43:35,4,4
S4-a- (1366).JPG,animal,0.94,Muestreo ct sauce/CT S 2023/S4/S4-a- (1366).JPG,2023-02-21,15:43:57,2023-02-21 15:43:57,2023-02-21 15:43:57,4,4
S4-a- (1367).JPG,animal,0.94,Muestreo ct sauce/CT S 2023/S4/S4-a- (1367).JPG,2023-02-21,15:43:57,2023-02-21 15:43:57,2023-02-21 15:43:57,4,4
S4-a- (1368).JPG,animal,0.944,Muestreo ct sauce/CT S 2023/S4/S4-a- (1368).JPG,2023-02-21,15:43:58,2023-02-21 15:43:58,2023-02-21 15:43:58,4,4
S4-a- (1369).JPG,animal,0.937,Muestreo ct sauce/CT S 2023/S4/S4-a- (1369).JPG,2023-02-21,15:44:10,2023-02-21 15:44:10,2023-02-21 15:44:10,4,4
S4-a- (1370).JPG,animal,0.915,Muestreo ct sauce/CT S 2023/S4/S4-a- (1370).JPG,2023-02-21,15:44:10,2023-02-21 15:44:10,2023-02-21 15:44:10,4,4
S4-a- (1371).JPG,animal,0.917,Muestreo ct sauce/CT S 2023/S4/S4-a- (1371).JPG,2023-02-21,15:44:11,2023-02-21 15:44:11,2023-02-21 15:44:11,4,4
S4-a- (1372).JPG,animal,0.824,Muestreo ct sauce/CT S 2023/S4/S4-a- (1372).JPG,2023-02-21,15:44:15,2023-02-21 15:44:15,2023-02-21 15:44:15,4,4
S4-a- (1373).JPG,animal,0.835,Muestreo ct sauce/CT S 2023/S4/S4-a- (1373).JPG,2023-02-21,15:44:16,2023-02-21 15:44:16,2023-02-21 15:44:16,4,4
S4-a- (1374).JPG,animal,0.867,Muestreo ct sauce/CT S 2023/S4/S4-a- (1374).JPG,2023-02-21,15:44:17,2023-02-21 15:44:17,2023-02-21 15:44:17,4,4
S4-a- (1375).JPG,animal,0.903,Muestreo ct sauce/CT S 2023/S4/S4-a- (1375).JPG,2023-02-21,15:48:36,2023-02-21 15:48:36,2023-02-21 15:48:36,5,5
S4-a- (1376).JPG,animal,0.903,Muestreo ct sauce/CT S 2023/S4/S4-a- (1376).JPG,2023-02-21,15:48:37,2023-02-21 15:48:37,2023-02-21 15:48:37,5,5
S4-a- (1377).JPG,animal,0.913,Muestreo ct sauce/CT S 2023/S4/S4-a- (1377).JPG,2023-02-21,15:48:37,2023-02-21 15:48:37,2023-02-21 15:48:37,5,5
S4-a- (1378).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-a- (1378).JPG,2023-02-21,15:49:37,2023-02-21 15:49:37,2023-02-21 15:49:37,5,5
S4-a- (1379).JPG,animal,0.963,Muestreo ct sauce/CT S 2023/S4/S4-a- (1379).JPG,2023-02-21,15:49:38,2023-02-21 15:49:38,2023-02-21 15:49:38,5,5
S4-a- (1380).JPG,animal,0.962,Muestreo ct sauce/CT S 2023/S4/S4-a- (1380).JPG,2023-02-21,15:49:38,2023-02-21 15:49:38,2023-02-21 15:49:38,5,5
S4-a- (1381).JPG,animal,0.964,Muestreo ct sauce/CT S 2023/S4/S4-a- (1381).JPG,2023-02-21,15:49:43,2023-02-21 15:49:43,2023-02-21 15:49:43,5,5
S4-a- (1382).JPG,animal,0.962,Muestreo ct sauce/CT S 2023/S4/S4-a- (1382).JPG,2023-02-21,15:49:44,2023-02-21 15:49:44,2023-02-21 15:49:44,5,5
S4-a- (1383).JPG,animal,0.958,Muestreo ct sauce/CT S 2023/S4/S4-a- (1383).JPG,2023-02-21,15:49:45,2023-02-21 15:49:45,2023-02-21 15:49:45,5,5
S4-a- (1384).JPG,animal,0.934,Muestreo ct sauce/CT S 2023/S4/S4-a- (1384).JPG,2023-02-21,15:49:47,2023-02-21 15:49:47,2023-02-21 15:49:47,5,5
S4-a- (1385).JPG,animal,0.928,Muestreo ct sauce/CT S 2023/S4/S4-a- (1385).JPG,2023-02-21,15:49:47,2023-02-21 15:49:47,2023-02-21 15:49:47,5,5
S4-a- (1386).JPG,animal,0.932,Muestreo ct sauce/CT S 2023/S4/S4-a- (1386).JPG,2023-02-21,15:49:48,2023-02-21 15:49:48,2023-02-21 15:49:48,5,5
S4-a- (1387).JPG,animal,0.869,Muestreo ct sauce/CT S 2023/S4/S4-a- (1387).JPG,2023-02-21,15:49:56,2023-02-21 15:49:56,2023-02-21 15:49:56,5,5
S4-a- (1388).JPG,animal,0.874,Muestreo ct sauce/CT S 2023/S4/S4-a- (1388).JPG,2023-02-21,15:49:56,2023-02-21 15:49:56,2023-02-21 15:49:56,5,5
S4-a- (1389).JPG,animal,0.884,Muestreo ct sauce/CT S 2023/S4/S4-a- (1389).JPG,2023-02-21,15:49:56,2023-02-21 15:49:56,2023-02-21 15:49:56,5,5
S4-a- (1390).JPG,animal,0.913,Muestreo ct sauce/CT S 2023/S4/S4-a- (1390).JPG,2023-02-21,15:50:19,2023-02-21 15:50:19,2023-02-21 15:50:19,5,5
S4-a- (1391).JPG,animal,0.915,Muestreo ct sauce/CT S 2023/S4/S4-a- (1391).JPG,2023-02-21,15:50:19,2023-02-21 15:50:19,2023-02-21 15:50:19,5,5
S4-a- (1392).JPG,animal,0.932,Muestreo ct sauce/CT S 2023/S4/S4-a- (1392).JPG,2023-02-21,15:50:19,2023-02-21 15:50:19,2023-02-21 15:50:19,5,5
S4-a- (1393).JPG,animal,0.961,Muestreo ct sauce/CT S 2023/S4/S4-a- (1393).JPG,2023-02-21,15:50:24,2023-02-21 15:50:24,2023-02-21 15:50:24,5,5
S4-a- (1394).JPG,animal,0.963,Muestreo ct sauce/CT S 2023/S4/S4-a- (1394).JPG,2023-02-21,15:50:25,2023-02-21 15:50:25,2023-02-21 15:50:25,5,5
S4-a- (1395).JPG,animal,0.965,Muestreo ct sauce/CT S 2023/S4/S4-a- (1395).JPG,2023-02-21,15:50:25,2023-02-21 15:50:25,2023-02-21 15:50:25,5,5
S4-a- (1396).JPG,animal,0.907,Muestreo ct sauce/CT S 2023/S4/S4-a- (1396).JPG,2023-02-21,15:52:21,2023-02-21 15:52:21,2023-02-21 15:52:21,5,5
S4-a- (1397).JPG,animal,0.926,Muestreo ct sauce/CT S 2023/S4/S4-a- (1397).JPG,2023-02-21,15:52:21,2023-02-21 15:52:21,2023-02-21 15:52:21,5,5
S4-a- (1398).JPG,animal,0.914,Muestreo ct sauce/CT S 2023/S4/S4-a- (1398).JPG,2023-02-21,15:52:21,2023-02-21 15:52:21,2023-02-21 15:52:21,5,5
S4-a- (1399).JPG,animal,0.95,Muestreo ct sauce/CT S 2023/S4/S4-a- (1399).JPG,2023-02-21,15:52:26,2023-02-21 15:52:26,2023-02-21 15:52:26,5,5
S4-a- (1400).JPG,animal,0.938,Muestreo ct sauce/CT S 2023/S4/S4-a- (1400).JPG,2023-02-21,15:52:26,2023-02-21 15:52:26,2023-02-21 15:52:26,5,5
S4-a- (1401).JPG,animal,0.941,Muestreo ct sauce/CT S 2023/S4/S4-a- (1401).JPG,2023-02-21,15:52:27,2023-02-21 15:52:27,2023-02-21 15:52:27,5,5
S4-a- (1402).JPG,animal,0.962,Muestreo ct sauce/CT S 2023/S4/S4-a- (1402).JPG,2023-02-21,15:53:38,2023-02-21 15:53:38,2023-02-21 15:53:38,5,5
S4-a- (1403).JPG,animal,0.966,Muestreo ct sauce/CT S 2023/S4/S4-a- (1403).JPG,2023-02-21,15:53:38,2023-02-21 15:53:38,2023-02-21 15:53:38,5,5
S4-a- (1404).JPG,animal,0.967,Muestreo ct sauce/CT S 2023/S4/S4-a- (1404).JPG,2023-02-21,15:53:38,2023-02-21 15:53:38,2023-02-21 15:53:38,5,5
S4-a- (1405).JPG,animal,0.923,Muestreo ct sauce/CT S 2023/S4/S4-a- (1405).JPG,2023-02-21,15:55:07,2023-02-21 15:55:07,2023-02-21 15:55:07,5,5
S4-a- (1406).JPG,animal,0.938,Muestreo ct sauce/CT S 2023/S4/S4-a- (1406).JPG,2023-02-21,15:55:07,2023-02-21 15:55:07,2023-02-21 15:55:07,5,5
S4-a- (1407).JPG,animal,0.942,Muestreo ct sauce/CT S 2023/S4/S4-a- (1407).JPG,2023-02-21,15:55:07,2023-02-21 15:55:07,2023-02-21 15:55:07,5,5
S4-a- (1408).JPG,animal,0.908,Muestreo ct sauce/CT S 2023/S4/S4-a- (1408).JPG,2023-02-21,15:55:11,2023-02-21 15:55:11,2023-02-21 15:55:11,5,5
S4-a- (1409).JPG,animal,0.911,Muestreo ct sauce/CT S 2023/S4/S4-a- (1409).JPG,2023-02-21,15:55:12,2023-02-21 15:55:12,2023-02-21 15:55:12,5,5
S4-a- (1410).JPG,animal,0.943,Muestreo ct sauce/CT S 2023/S4/S4-a- (1410).JPG,2023-02-21,15:55:13,2023-02-21 15:55:13,2023-02-21 15:55:13,5,5
S4-a- (1414).JPG,animal,0.965,Muestreo ct sauce/CT S 2023/S4/S4-a- (1414).JPG,2023-02-21,15:56:53,2023-02-21 15:56:53,2023-02-21 15:56:53,5,5
S4-a- (1415).JPG,animal,0.973,Muestreo ct sauce/CT S 2023/S4/S4-a- (1415).JPG,2023-02-21,15:56:53,2023-02-21 15:56:53,2023-02-21 15:56:53,5,5
S4-a- (1417).JPG,animal,0.955,Muestreo ct sauce/CT S 2023/S4/S4-a- (1417).JPG,2023-02-21,15:57:13,2023-02-21 15:57:13,2023-02-21 15:57:13,5,5
S4-a- (1418).JPG,animal,0.952,Muestreo ct sauce/CT S 2023/S4/S4-a- (1418).JPG,2023-02-21,15:57:13,2023-02-21 15:57:13,2023-02-21 15:57:13,5,5
S4-a- (1419).JPG,animal,0.965,Muestreo ct sauce/CT S 2023/S4/S4-a- (1419).JPG,2023-02-21,15:57:13,2023-02-21 15:57:13,2023-02-21 15:57:13,5,5
S4-a- (1420).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-a- (1420).JPG,2023-02-21,15:57:24,2023-02-21 15:57:24,2023-02-21 15:57:24,5,5
S4-a- (1421).JPG,animal,0.929,Muestreo ct sauce/CT S 2023/S4/S4-a- (1421).JPG,2023-02-21,15:57:24,2023-02-21 15:57:24,2023-02-21 15:57:24,5,5
S4-a- (1422).JPG,animal,0.954,Muestreo ct sauce/CT S 2023/S4/S4-a- (1422).JPG,2023-02-21,15:57:24,2023-02-21 15:57:24,2023-02-21 15:57:24,5,5
S4-a- (1423).JPG,animal,0.934,Muestreo ct sauce/CT S 2023/S4/S4-a- (1423).JPG,2023-02-21,15:58:51,2023-02-21 15:58:51,2023-02-21 15:58:51,5,5
S4-a- (1424).JPG,animal,0.942,Muestreo ct sauce/CT S 2023/S4/S4-a- (1424).JPG,2023-02-21,15:58:52,2023-02-21 15:58:52,2023-02-21 15:58:52,5,5
S4-a- (1425).JPG,animal,0.932,Muestreo ct sauce/CT S 2023/S4/S4-a- (1425).JPG,2023-02-21,15:58:52,2023-02-21 15:58:52,2023-02-21 15:58:52,5,5
S4-a- (1426).JPG,animal,0.946,Muestreo ct sauce/CT S 2023/S4/S4-a- (1426).JPG,2023-02-21,16:11:45,2023-02-21 16:11:45,2023-02-21 16:11:45,6,6
S4-a- (1427).JPG,animal,0.912,Muestreo ct sauce/CT S 2023/S4/S4-a- (1427).JPG,2023-02-21,16:11:45,2023-02-21 16:11:45,2023-02-21 16:11:45,6,6
S4-a- (1428).JPG,animal,0.891,Muestreo ct sauce/CT S 2023/S4/S4-a- (1428).JPG,2023-02-21,16:11:45,2023-02-21 16:11:45,2023-02-21 16:11:45,6,6
S4-a- (1435).JPG,animal,0.934,Muestreo ct sauce/CT S 2023/S4/S4-a- (1435).JPG,2023-02-22,06:23:24,2023-02-22 06:23:24,2023-02-22 06:23:24,7,7
S4-a- (1436).JPG,animal,0.943,Muestreo ct sauce/CT S 2023/S4/S4-a- (1436).JPG,2023-02-22,06:23:24,2023-02-22 06:23:24,2023-02-22 06:23:24,7,7
S4-a- (1437).JPG,animal,0.947,Muestreo ct sauce/CT S 2023/S4/S4-a- (1437).JPG,2023-02-22,06:23:24,2023-02-22 06:23:24,2023-02-22 06:23:24,7,7
S4-a- (1438).JPG,animal,0.923,Muestreo ct sauce/CT S 2023/S4/S4-a- (1438).JPG,2023-02-22,06:23:32,2023-02-22 06:23:32,2023-02-22 06:23:32,7,7
S4-a- (1439).JPG,animal,0.913,Muestreo ct sauce/CT S 2023/S4/S4-a- (1439).JPG,2023-02-22,06:23:32,2023-02-22 06:23:32,2023-02-22 06:23:32,7,7
S4-a- (1440).JPG,animal,0.903,Muestreo ct sauce/CT S 2023/S4/S4-a- (1440).JPG,2023-02-22,06:23:32,2023-02-22 06:23:32,2023-02-22 06:23:32,7,7
S4-a- (1441).JPG,animal,0.952,Muestreo ct sauce/CT S 2023/S4/S4-a- (1441).JPG,2023-02-22,08:33:42,2023-02-22 08:33:42,2023-02-22 08:33:42,8,8
S4-a- (1444).JPG,animal,0.914,Muestreo ct sauce/CT S 2023/S4/S4-a- (1444).JPG,2023-02-22,08:33:47,2023-02-22 08:33:47,2023-02-22 08:33:47,8,8
S4-a- (1445).JPG,animal,0.896,Muestreo ct sauce/CT S 2023/S4/S4-a- (1445).JPG,2023-02-22,08:33:48,2023-02-22 08:33:48,2023-02-22 08:33:48,8,8
S4-a- (1446).JPG,animal,0.892,Muestreo ct sauce/CT S 2023/S4/S4-a- (1446).JPG,2023-02-22,08:33:48,2023-02-22 08:33:48,2023-02-22 08:33:48,8,8
S4-a- (1447).JPG,animal,0.974,Muestreo ct sauce/CT S 2023/S4/S4-a- (1447).JPG,2023-02-22,08:34:24,2023-02-22 08:34:24,2023-02-22 08:34:24,8,8
S4-a- (1448).JPG,animal,0.973,Muestreo ct sauce/CT S 2023/S4/S4-a- (1448).JPG,2023-02-22,08:34:24,2023-02-22 08:34:24,2023-02-22 08:34:24,8,8
S4-a- (1449).JPG,animal,0.975,Muestreo ct sauce/CT S 2023/S4/S4-a- (1449).JPG,2023-02-22,08:34:25,2023-02-22 08:34:25,2023-02-22 08:34:25,8,8
S4-a- (1454).JPG,animal,0.96,Muestreo ct sauce/CT S 2023/S4/S4-a- (1454).JPG,2023-02-22,08:35:38,2023-02-22 08:35:38,2023-02-22 08:35:38,8,8
S4-a- (1455).JPG,animal,0.966,Muestreo ct sauce/CT S 2023/S4/S4-a- (1455).JPG,2023-02-22,08:35:39,2023-02-22 08:35:39,2023-02-22 08:35:39,8,8
S4-a- (1459).JPG,animal,0.961,Muestreo ct sauce/CT S 2023/S4/S4-a- (1459).JPG,2023-02-22,08:39:01,2023-02-22 08:39:01,2023-02-22 08:39:01,9,9
S4-a- (1460).JPG,animal,0.962,Muestreo ct sauce/CT S 2023/S4/S4-a- (1460).JPG,2023-02-22,08:39:01,2023-02-22 08:39:01,2023-02-22 08:39:01,9,9
S4-a- (1461).JPG,animal,0.956,Muestreo ct sauce/CT S 2023/S4/S4-a- (1461).JPG,2023-02-22,08:39:01,2023-02-22 08:39:01,2023-02-22 08:39:01,9,9
S4-a- (1462).JPG,animal,0.949,Muestreo ct sauce/CT S 2023/S4/S4-a- (1462).JPG,2023-02-22,08:39:14,2023-02-22 08:39:14,2023-02-22 08:39:14,9,9
S4-a- (1463).JPG,animal,0.936,Muestreo ct sauce/CT S 2023/S4/S4-a- (1463).JPG,2023-02-22,08:39:14,2023-02-22 08:39:14,2023-02-22 08:39:14,9,9
S4-a- (1464).JPG,animal,0.929,Muestreo ct sauce/CT S 2023/S4/S4-a- (1464).JPG,2023-02-22,08:39:14,2023-02-22 08:39:14,2023-02-22 08:39:14,9,9
S4-a- (1465).JPG,animal,0.943,Muestreo ct sauce/CT S 2023/S4/S4-a- (1465).JPG,2023-02-22,08:39:21,2023-02-22 08:39:21,2023-02-22 08:39:21,9,9
S4-a- (1466).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-a- (1466).JPG,2023-02-22,08:39:21,2023-02-22 08:39:21,2023-02-22 08:39:21,9,9
S4-a- (1467).JPG,animal,0.949,Muestreo ct sauce/CT S 2023/S4/S4-a- (1467).JPG,2023-02-22,08:39:22,2023-02-22 08:39:22,2023-02-22 08:39:22,9,9
S4-a- (1468).JPG,animal,0.953,Muestreo ct sauce/CT S 2023/S4/S4-a- (1468).JPG,2023-02-22,08:39:26,2023-02-22 08:39:26,2023-02-22 08:39:26,9,9
S4-a- (1469).JPG,animal,0.945,Muestreo ct sauce/CT S 2023/S4/S4-a- (1469).JPG,2023-02-22,08:39:26,2023-02-22 08:39:26,2023-02-22 08:39:26,9,9
S4-a- (1470).JPG,animal,0.947,Muestreo ct sauce/CT S 2023/S4/S4-a- (1470).JPG,2023-02-22,08:39:27,2023-02-22 08:39:27,2023-02-22 08:39:27,9,9
S4-a- (1474).JPG,animal,0.963,Muestreo ct sauce/CT S 2023/S4/S4-a- (1474).JPG,2023-02-22,09:20:29,2023-02-22 09:20:29,2023-02-22 09:20:29,10,10
S4-a- (1475).JPG,animal,0.955,Muestreo ct sauce/CT S 2023/S4/S4-a- (1475).JPG,2023-02-22,09:20:29,2023-02-22 09:20:29,2023-02-22 09:20:29,10,10
S4-a- (1476).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-a- (1476).JPG,2023-02-22,09:20:29,2023-02-22 09:20:29,2023-02-22 09:20:29,10,10
S4-a- (1477).JPG,animal,0.924,Muestreo ct sauce/CT S 2023/S4/S4-a- (1477).JPG,2023-02-22,09:23:03,2023-02-22 09:23:03,2023-02-22 09:23:03,11,11
S4-a- (1478).JPG,animal,0.953,Muestreo ct sauce/CT S 2023/S4/S4-a- (1478).JPG,2023-02-22,09:23:03,2023-02-22 09:23:03,2023-02-22 09:23:03,11,11
